Standard name,Common name,Type,Lib _1
C2_04650C_A,RPB4,ORF|Verified,1
C2_04660C_A,YAK1,ORF|Verified,16
C2_04670W_A,,ORF|Uncharacterized,19
C2_04680W_A,TIM17,ORF|Uncharacterized,0
C2_04690C_A,TPO5,ORF|Verified,9
C2_04700C_A,,ORF|Uncharacterized,8
C2_04710C_A,URE2,ORF|Verified,1
C2_04720C_A,FGR51,ORF|Verified,9
C2_04730W_A,,ORF|Uncharacterized,17
C2_04740C_A,,ORF|Uncharacterized,0
C2_04750W_A,,ORF|Uncharacterized,11
C2_04760W_A,KIC1,ORF|Verified,2
C2_04770W_A,,ORF|Uncharacterized,1
C2_04780W_A,,ORF|Uncharacterized,8
C2_04790C_A,,ORF|Uncharacterized,0
C2_04800C_A,MDM10,ORF|Uncharacterized,1
C2_04810W_A,HIS3,ORF|Verified,1
C2_04820W_A,,ORF|Uncharacterized,5
C2_04830W_A,,ORF|Uncharacterized,15
C2_04840W_A,,long_terminal_repeat,1
C2_04850C_A,,ORF|Uncharacterized,8
C2_04860W_A,PZF1,ORF|Uncharacterized,3
C2_04870C_A,,ORF|Uncharacterized,6
C2_04880C_A,ARH2,ORF|Uncharacterized,1
C2_04890C_A,tD(GUC)5,tRNA|Uncharacterized,1
C2_04900C_A,,long_terminal_repeat,12
C2_04910W_A,,ORF|Dubious,3
C2_04920W_A,tG(GCC)3,tRNA|Uncharacterized,0
C2_04930C_A,CRK1,ORF|Verified,11
C2_04940C_A,ITR1,ORF|Verified,4
C2_04950C_A,CYT1,ORF|Verified,0
C2_04960C_A,,ORF|Uncharacterized,0
C2_04970W_A,ABP2,ORF|Uncharacterized,7
C2_04980C_A,CKA2,ORF|Verified,2
C2_04990W_A,,ORF|Uncharacterized,0
C2_05000C_A,MRPL10,ORF|Uncharacterized,2
C2_05010W_A,tT(AGU)4,tRNA|Uncharacterized,0
C2_05020W_A,,ORF|Uncharacterized,1
C2_05030C_A,RHO3,ORF|Verified,2
C2_05040C_A,,ORF|Uncharacterized,6
C2_05050C_A,,ORF|Uncharacterized,12
C2_05060C_A,,ORF|Uncharacterized,2
C2_05070W_A,FRE9,ORF|Uncharacterized,16
C2_05080C_A,,ORF|Uncharacterized,7
C2_05090W_A,MAK5,ORF|Uncharacterized,2
C2_05100C_A,ERF1,ORF|Uncharacterized,2
C2_05110W_A,LEM3,ORF|Uncharacterized,11
C2_05120C_A,,ORF|Dubious,4
C2_05130W_A,,ORF|Uncharacterized,5
C2_05140W_A,CDC15,ORF|Uncharacterized,8
C2_05150W_A,PEX2,ORF|Uncharacterized,8
C2_05160C_A,,ORF|Uncharacterized,6
C2_05170W_A,,ORF|Uncharacterized,9
C2_05180W_A,WH11,ORF|Verified,1
C2_05190W_A,CDC21,ORF|Uncharacterized,0
C2_05200C_A,SGO1,ORF|Uncharacterized,5
C2_05210W_A,DAD2,ORF|Verified,0
C2_05220C_A,,ORF|Uncharacterized,2
C2_05230C_A,RPF2,ORF|Verified,1
C2_05240C_A,tQ(UUG)3,tRNA|Uncharacterized,2
C2_05250C_A,AAT1,ORF|Uncharacterized,7
C2_05260W_A,BUD14,ORF|Uncharacterized,15
C2_05270W_A,,ORF|Uncharacterized,1
C2_05280C_A,GPI19,ORF|Verified,7
C2_05290C_A,,ORF|Uncharacterized,4
C2_05300C_A,,ORF|Uncharacterized,0
C2_05310C_A,,snoRNA|Uncharacterized,0
C2_05320W_A,CDC7,ORF|Uncharacterized,4
C2_05330C_A,,ORF|Uncharacterized,15
C2_05340C_A,RPC40,ORF|Uncharacterized,1
C2_05350C_A,,ORF|Uncharacterized,3
C2_05360C_A,BIO32,ORF|Uncharacterized,20
C2_05370C_A,RXT3,ORF|Uncharacterized,10
C2_05380W_A,,ORF|Uncharacterized,10
C2_05390C_A,,ORF|Uncharacterized,3
C2_05400W_A,,ORF|Uncharacterized,11
C2_05410W_A,,ORF|Uncharacterized,0
C2_05420C_A,,snoRNA|Uncharacterized,0
C2_05430C_A,tI(AAU)3,tRNA|Uncharacterized,2
C2_05440W_A,PEX6,ORF|Uncharacterized,18
C2_05450C_A,MDJ2,ORF|Uncharacterized,2
C2_05460W_A,CDC19,ORF|Verified,1
C2_05470W_A,COQ5,ORF|Verified,2
C2_05480C_A,,ORF|Uncharacterized,2
C2_05490W_A,,ORF|Uncharacterized,2
C2_05500W_A,ATP4,ORF|Verified,0
C2_05510C_A,,ORF|Uncharacterized,9
C2_05520W_A,,ORF|Uncharacterized,6
C2_05530C_A,,ORF|Uncharacterized,0
C2_05540C_A,,ORF|Uncharacterized,1
C2_05550W_A,,ORF|Uncharacterized,1
C2_05560W_A,,ORF|Verified,5
C2_05570C_A,,ORF|Uncharacterized,4
C2_05580W_A,,ORF|Uncharacterized,28
C2_05590C_A,,ORF|Uncharacterized,15
C2_05600W_A,,snoRNA|Uncharacterized,2
C2_05610C_A,RPS8A,ORF|Verified,0
C2_05620W_A,KTI11,ORF|Uncharacterized,0
C2_05630C_A,tS(AGA)4,tRNA|Uncharacterized,0
C2_05640W_A,,ORF|Verified,12
C2_05650W_A,VPS35,ORF|Uncharacterized,11
C2_05660W_A,PNG2,ORF|Verified,28
C2_05670C_A,,ORF|Uncharacterized,1
C2_05680W_A,COG4,ORF|Uncharacterized,2
C2_05690C_A,YTH1,ORF|Verified,3
C2_05700W_A,OSM1,ORF|Uncharacterized,3
C2_05710C_A,,ORF|Uncharacterized,0
C2_05720C_A,,ORF|Uncharacterized,1
C2_05730C_A,GWT1,ORF|Verified,1
C2_05740W_A,SPO7,ORF|Uncharacterized,13
C2_05750W_A,,ORF|Uncharacterized,2
C2_05760C_A,,ORF|Uncharacterized,4
C2_05770W_A,,ORF|Verified,9
C2_05780C_A,MKK2,ORF|Verified,8
C2_05790C_A,RFC1,ORF|Uncharacterized,4
C2_05800C_A,,ORF|Uncharacterized,6
C2_05810W_A,,ORF|Uncharacterized,6
C2_05820W_A,,ORF|Uncharacterized,15
C2_05830C_A,,ORF|Uncharacterized,0
C2_05840W_A,,ORF|Uncharacterized,8
C2_05850C_A,,ORF|Uncharacterized,12
C2_05860C_A,,ORF|Uncharacterized,13
C2_05870W_A,,ORF|Uncharacterized,2
C2_05880W_A,,snoRNA|Uncharacterized,2
C2_05890C_A,IDP1,ORF|Uncharacterized,10
C2_05900W_A,,ORF|Uncharacterized,7
C2_05910W_A,,ORF|Uncharacterized,5
C2_05920C_A,COX8,ORF|Verified,0
C2_05930W_A,COX9,ORF|Verified,0
C2_05940C_A,VPS33,ORF|Uncharacterized,0
C2_05950C_A,TES15,ORF|Uncharacterized,17
C2_05960C_A,,ORF|Uncharacterized,8
C2_05970C_A,TES1,ORF|Uncharacterized,12
C2_05980C_A,,ORF|Uncharacterized,12
C2_05990C_A,,ORF|Uncharacterized,2
C2_06000W_A,LAS1,ORF|Verified,1
C2_06010W_A,SPO72,ORF|Uncharacterized,35
C2_06020W_A,CNT,ORF|Verified,7
C2_06030W_A,,ORF|Uncharacterized,8
C2_06040C_A,,ORF|Uncharacterized,8
C2_06050C_A,tM(CAU)3,tRNA|Uncharacterized,0
C2_06060C_A,,ORF|Dubious,12
C2_06070W_A,FAA2-1,ORF|Uncharacterized,14
C2_06080C_A,,ORF|Uncharacterized,6
C2_06090W_A,,ORF|Uncharacterized,24
C2_06100W_A,PMT4,ORF|Verified,19
C2_06110W_A,,ORF|Uncharacterized,6
C2_06120C_A,,ORF|Uncharacterized,1
C2_06130W_A,CSM3,ORF|Verified,10
C2_06140C_A,,ORF|Uncharacterized,9
C2_06150C_A,RPN10,ORF|Uncharacterized,7
C2_06160W_A,,ORF|Uncharacterized,1
C2_06170C_A,ECM17,ORF|Verified,21
C2_06180C_A,FGR12,ORF|Verified,21
C2_06190W_A,ILV1,ORF|Verified,10
C2_06200C_A,,ORF|Uncharacterized,5
C2_06210C_A,SER1,ORF|Uncharacterized,3
C2_06220C_A,MEC3,ORF|Uncharacterized,14
C2_06230W_A,,ORF|Verified,13
C2_06240W_A,SMD2,ORF|Uncharacterized,0
C2_06250C_A,CDC46,ORF|Uncharacterized,2
C2_06260W_A,,ORF|Uncharacterized,1
C2_06270W_A,,ORF|Uncharacterized,12
C2_06280C_A,,ORF|Uncharacterized,3
C2_06290C_A,ATP14,ORF|Uncharacterized,0
C2_06300W_A,,ORF|Uncharacterized,2
C2_06310C_A,GSP1,ORF|Verified,0
C2_06320W_A,,ORF|Uncharacterized,24
C2_06330C_A,AVT1,ORF|Uncharacterized,12
C2_06340W_A,EFH1,ORF|Verified,20
C2_06350C_A,,ORF|Uncharacterized,14
C2_06360C_A,MAK16,ORF|Uncharacterized,0
C2_06370C_A,SCP1,ORF|Uncharacterized,9
C2_06380W_A,,long_terminal_repeat,0
C2_06390C_A,IMH3,ORF|Verified,0
C2_06400C_A,,snoRNA|Uncharacterized,0
C2_06410W_A,,snoRNA|Uncharacterized,2
C2_06420C_A,RTS1,ORF|Uncharacterized,3
C2_06430C_A,,ORF|Uncharacterized,5
C2_06440C_A,,ORF|Uncharacterized,6
C2_06450C_A,,pseudogene,12
C2_06460W_A,RTA3,ORF|Verified,5
C2_06470W_A,RTA2,ORF|Verified,13
C2_06480W_A,,ORF|Uncharacterized,0
C2_06490W_A,,ORF|Uncharacterized,9
C2_06500W_A,tI(AAU)1,tRNA|Uncharacterized,4
C2_06510W_A,,ORF|Uncharacterized,5
C2_06520C_A,,ORF|Uncharacterized,1
C2_06530W_A,,ORF|Uncharacterized,0
C2_06540C_A,SPF1,ORF|Verified,2
C2_06550W_A,,ORF|Uncharacterized,7
C2_06560W_A,,snoRNA|Uncharacterized,1
C2_06570C_A,,ORF|Uncharacterized,5
C2_06580C_A,,long_terminal_repeat,15
C2_06590C_A,GIT1,ORF|Verified,9
C2_06600W_A,,ORF|Uncharacterized,5
C2_06610C_A,,ORF|Uncharacterized,4
C2_06620W_A,,ORF|Uncharacterized,2
C2_06630C_A,,ORF|Uncharacterized,5
C2_06640C_A,VAS1,ORF|Uncharacterized,2
C2_06650C_A,,ORF|Uncharacterized,0
C2_06660W_A,,ORF|Uncharacterized,2
C2_06670C_A,DBF2,ORF|Verified,1
C2_06680W_A,FRP3,ORF|Verified,5
C2_06690C_A,PEX22,ORF|Uncharacterized,5
C2_06700W_A,AMO2,ORF|Verified,18
C2_06710W_A,,ORF|Uncharacterized,4
C2_06720W_A,GRE2,ORF|Verified,6
C2_06730W_A,LSP1,ORF|Verified,4
C2_06740W_A,,ORF|Uncharacterized,5
C2_06750C_A,,ORF|Uncharacterized,4
C2_06760C_A,,ORF|Uncharacterized,11
C2_06770W_A,,ORF|Uncharacterized,8
C2_06780C_A,,ORF|Uncharacterized,17
C2_06790W_A,,ORF|Uncharacterized,6
C2_06800C_A,,ORF|Uncharacterized,9
C2_06810C_A,RPL11,ORF|Uncharacterized,0
C2_06820C_A,PRE2,ORF|Uncharacterized,0
C2_06830C_A,FHL1,ORF|Verified,1
C2_06840W_A,SPR1,ORF|Uncharacterized,14
C2_06850W_A,,ORF|Uncharacterized,3
C2_06860W_A,LTE1,ORF|Uncharacterized,22
C2_06870C_A,PST1,ORF|Uncharacterized,1
C2_06880C_A,PRB1,ORF|Uncharacterized,19
C2_06890C_A,,ORF|Uncharacterized,3
C2_06900W_A,,long_terminal_repeat,3
C2_06910W_A,YPT72,ORF|Verified,3
C2_06920C_A,,ORF|Uncharacterized,5
C2_06930C_A,,ORF|Uncharacterized,20
C2_06940C_A,ARE2,ORF|Verified,10
C2_06950C_A,,ORF|Uncharacterized,0
C2_06960W_A,SPE3,ORF|Uncharacterized,0
C2_06970W_A,AAH1,ORF|Verified,4
C2_06980W_A,,ORF|Uncharacterized,18
C2_06990W_A,,ORF|Uncharacterized,14
C2_07000W_A,,ORF|Uncharacterized,0
C2_07010W_A,,ORF|Uncharacterized,9
C2_07020C_A,,ORF|Uncharacterized,16
C2_07030C_A,,ORF|Uncharacterized,4
C2_07040W_A,,ORF|Uncharacterized,3
C2_07050W_A,,long_terminal_repeat,13
C2_07060W_A,,ORF|Uncharacterized,1
C2_07070W_A,,ORF|Uncharacterized,12
C2_07080C_A,,ORF|Uncharacterized,7
C2_07090C_A,OLE2,ORF|Verified,15
C2_07100W_A,,ORF|Uncharacterized,1
C2_07110C_A,,ORF|Uncharacterized,25
C2_07120W_A,RFA2,ORF|Verified,1
C2_07130C_A,RCK2,ORF|Verified,10
C2_07140W_A,,ORF|Uncharacterized,7
C2_07150W_A,,long_terminal_repeat,1
C2_07160W_A,SMF12,ORF|Uncharacterized,21
C2_07170C_A,AFT2,ORF|Verified,9
C2_07180W_A,,ORF|Uncharacterized,12
C2_07190C_A,,ORF|Uncharacterized,1
C2_07200W_A,,ORF|Uncharacterized,1
C2_07210C_A,TPK2,ORF|Verified,5
C2_07220W_A,,ORF|Uncharacterized,11
C2_07230C_A,ZCF10,ORF|Verified,17
C2_07240C_A,,ORF|Uncharacterized,12
C2_07250C_A,,ORF|Uncharacterized,26
C2_07260C_A,DQD1,ORF|Uncharacterized,0
C2_07270W_A,,ORF|Uncharacterized,12
C2_07280W_A,,ORF|Verified,15
C2_07290W_A,,ORF|Verified,5
C2_07300C_A,RPA12,ORF|Uncharacterized,1
C2_07310W_A,CCT5,ORF|Uncharacterized,2
C2_07320W_A,ARP3,ORF|Verified,1
C2_07330W_A,TOR1,ORF|Verified,0
C2_07340W_A,NOC4,ORF|Verified,1
C2_07350W_A,MCM3,ORF|Uncharacterized,1
C2_07360W_A,,ORF|Uncharacterized,15
C2_07370W_A,,ORF|Uncharacterized,12
C2_07380W_A,SSC1,ORF|Verified,3
C2_07390C_A,,ORF|Uncharacterized,30
C2_07400C_A,APR1,ORF|Verified,9
C2_07410W_A,,ORF|Uncharacterized,14
C2_07420W_A,,ORF|Uncharacterized,9
C2_07430C_A,,ORF|Uncharacterized,13
C2_07440C_A,,ORF|Uncharacterized,20
C2_07450C_A,RCL1,ORF|Uncharacterized,2
C2_07460W_A,TAF4,ORF|Verified,1
C2_07470W_A,YCS4,ORF|Uncharacterized,1
C2_07480W_A,LPT1,ORF|Verified,13
C2_07490W_A,HEM15,ORF|Uncharacterized,1
C2_07500C_A,MED4,ORF|Uncharacterized,1
C2_07510W_A,,ORF|Uncharacterized,10
C2_07520C_A,,ORF|Uncharacterized,0
C2_07530C_A,,ORF|Uncharacterized,39
C2_07540W_A,,ORF|Uncharacterized,6
C2_07550W_A,,ORF|Verified,1
C2_07560W_A,SWR1,ORF|Verified,3
C2_07570W_A,RNR22,ORF|Uncharacterized,17
C2_07580W_A,,ORF|Uncharacterized,13
C2_07590W_A,VMA10,ORF|Uncharacterized,0
C2_07600C_A,MCS7,ORF|Uncharacterized,9
C2_07610C_A,,ORF|Uncharacterized,15
C2_07620W_A,,ORF|Uncharacterized,31
C2_07630C_A,,ORF|Uncharacterized,5
C2_07640W_A,,ORF|Verified,22
C2_07650C_A,,ORF|Uncharacterized,15
C2_07660W_A,PDS5,ORF|Uncharacterized,13
C2_07670C_A,GLE1,ORF|Verified,1
C2_07680W_A,,ORF|Uncharacterized,1
C2_07690W_A,,ORF|Uncharacterized,20
C2_07700C_A,,ORF|Uncharacterized,5
C2_07710W_A,,ORF|Uncharacterized,17
C2_07720C_A,,ORF|Uncharacterized,28
C2_07730W_A,YVC1,ORF|Verified,16
C2_07740W_A,,ORF|Uncharacterized,20
C2_07750W_A,RHO2,ORF|Uncharacterized,6
C2_07760W_A,,ORF|Uncharacterized,6
C2_07770C_A,,ORF|Uncharacterized,2
C2_07780W_A,,ORF|Dubious,22
C2_07790C_A,,ORF|Uncharacterized,14
C2_07800W_A,,ORF|Uncharacterized,3
C2_07810W_A,,ORF|Uncharacterized,21
C2_07820C_A,PHO86,ORF|Uncharacterized,5
C2_07830W_A,FLC3,ORF|Uncharacterized,14
C2_07840W_A,,ORF|Uncharacterized,24
C2_07850C_A,tM(CAU)2,tRNA|Uncharacterized,1
C2_07860W_A,,ORF|Uncharacterized,9
C2_07870C_A,,ORF|Uncharacterized,1
C2_07880W_A,APM4,ORF|Uncharacterized,12
C2_07890W_A,PRS5,ORF|Uncharacterized,11
C2_07900W_A,GDH2,ORF|Uncharacterized,23
C2_07910C_A,,ORF|Uncharacterized,4
C2_07920W_A,,ORF|Uncharacterized,18
C2_07930C_A,VRP1,ORF|Verified,2
C2_07940C_A,ALG7,ORF|Verified,0
C2_07950W_A,SEH1,ORF|Uncharacterized,15
C2_07960C_A,NSA1,ORF|Uncharacterized,3
C2_07970W_A,tI(AAU)2,tRNA|Uncharacterized,0
C2_07980W_A,,ORF|Uncharacterized,9
C2_07990W_A,tA(AGC)1,tRNA|Uncharacterized,1
C2_08000C_A,KRE30,ORF|Verified,1
C2_08010W_A,BLM3,ORF|Uncharacterized,48
C2_08020C_A,,ORF|Uncharacterized,31
C2_08030W_A,,ORF|Uncharacterized,28
C2_08040C_A,RPS10,ORF|Verified,2
C2_08050C_A,SIT1,ORF|Verified,16
C2_08055W_A,RPR1,ncRNA|Uncharacterized,0
C2_08060W_A,,ORF|Uncharacterized,0
C2_08070C_A,MRS4,ORF|Verified,1
C2_08080C_A,IFM3,ORF|Uncharacterized,14
C2_08090W_A,,ORF|Uncharacterized,6
C2_08100W_A,,ORF|Uncharacterized,11
C2_08110W_A,RAD57,ORF|Verified,18
C2_08120W_A,MAF1,ORF|Uncharacterized,9
C2_08130W_A,ARA1,ORF|Verified,16
C2_08140C_A,PHM7,ORF|Verified,18
C2_08150W_A,,ORF|Uncharacterized,7
C2_08160C_A,,ORF|Uncharacterized,3
C2_08170W_A,,ORF|Uncharacterized,10
C2_08180C_A,,ORF|Uncharacterized,2
C2_08190W_A,VMA5,ORF|Verified,0
C2_08200W_A,,ORF|Uncharacterized,7
C2_08210C_A,MFA1,ORF|Verified,1
C2_08220W_A,,retrotransposon,40
C2_08230C_A,,long_terminal_repeat,0
C2_08240W_A,ORF298,ORF|Uncharacterized|transposable element gene,36
C2_08250C_A,,long_terminal_repeat,1
C2_08260W_A,,ORF|Uncharacterized,3
C2_08270C_A,,ORF|Verified,12
C2_08280W_A,EAF3,ORF|Verified,8
C2_08290C_A,UCF1,ORF|Uncharacterized,5
C2_08300C_A,,ORF|Dubious,15
C2_08310W_A,TIM22,ORF|Verified,0
C2_08320C_A,,ORF|Uncharacterized,2
C2_08330W_A,,ORF|Uncharacterized,7
C2_08340C_A,,ORF|Uncharacterized,17
C2_08350C_A,,ORF|Uncharacterized,14
C2_08360C_A,OPT5,ORF|Verified,38
C2_08370C_A,TEF1,ORF|Verified,0
C2_08380C_A,,ORF|Uncharacterized,7
C2_08390W_A,,ORF|Uncharacterized,22
C2_08400C_A,,ORF|Uncharacterized,1
C2_08410C_A,,blocked_reading_frame,9
C2_08420W_A,,ORF|Uncharacterized,12
C2_08430C_A,PGA46,ORF|Uncharacterized,15
C2_08440W_A,,ORF|Dubious,11
C2_08450W_A,,ORF|Uncharacterized,50
C2_08460C_A,,ORF|Uncharacterized,14
C2_08470C_A,STN1,ORF|Verified,26
C2_08480W_A,RRP8,ORF|Uncharacterized,2
C2_08490W_A,DSE1,ORF|Verified,30
C2_08500W_A,RSP5,ORF|Uncharacterized,1
C2_08510W_A,,ORF|Uncharacterized,16
C2_08520C_A,,ORF|Uncharacterized,2
C2_08530C_A,,ORF|Uncharacterized,33
C2_08540C_A,,ORF|Verified,15
C2_08550C_A,MSU1,ORF|Uncharacterized,4
C2_08560W_A,SMC2,ORF|Uncharacterized,3
C2_08570W_A,ANP1,ORF|Uncharacterized,9
C2_08580W_A,,ORF|Uncharacterized,23
C2_08590W_A,YWP1,ORF|Verified,19
C2_08600W_A,GTR1,ORF|Uncharacterized,10
C2_08610W_A,ERG9,ORF|Verified,2
C2_08620W_A,,ORF|Uncharacterized,23
C2_08630C_A,,ORF|Uncharacterized,5
C2_08640C_A,PST2,ORF|Verified,19
C2_08650W_A,,ORF|Uncharacterized,6
C2_08660C_A,,ORF|Uncharacterized,34
C2_08670C_A,UTP15,ORF|Verified,3
C2_08680W_A,MSH3,ORF|Uncharacterized,52
C2_08690C_A,,ORF|Uncharacterized,10
C2_08700C_A,,ORF|Uncharacterized,9
C2_08710W_A,PEX17,ORF|Uncharacterized,24
C2_08720W_A,,ORF|Uncharacterized,20
C2_08730W_A,MFG1,ORF|Verified,43
C2_08740W_A,,ORF|Uncharacterized,24
C2_08750W_A,,ORF|Uncharacterized,13
C2_08760C_A,TIF4631,ORF|Uncharacterized,4
C2_08770C_A,,ORF|Uncharacterized,24
C2_08780W_A,RPT6,ORF|Uncharacterized,1
C2_08790W_A,JEM1,ORF|Verified,34
C2_08800C_A,APE3,ORF|Uncharacterized,33
C2_08810C_A,IPP1,ORF|Verified,2
C2_08820C_A,SPO11,ORF|Verified,30
C2_08830W_A,,ORF|Uncharacterized,23
C2_08840W_A,,ORF|Uncharacterized,0
C2_08850C_A,,ORF|Uncharacterized,12
C2_08860W_A,,ORF|Uncharacterized,34
C2_08870C_A,PIR1,ORF|Verified,7
C2_08880W_A,BUD20,ORF|Verified,19
C2_08890W_A,,ORF|Uncharacterized,24
C2_08900W_A,,ORF|Uncharacterized,1
C2_08910C_A,,ORF|Uncharacterized,19
C2_08920W_A,,ORF|Uncharacterized,31
C2_08930W_A,,ORF|Uncharacterized,0
C2_08940C_A,VPS28,ORF|Verified,17
C2_08950W_A,,ORF|Uncharacterized,20
C2_08960C_A,,ORF|Uncharacterized,30
C2_08970C_A,DFG10,ORF|Uncharacterized,41
C2_08980C_A,PGA55,ORF|Uncharacterized,41
C2_08990C_A,,ORF|Uncharacterized,50
C2_09000C_A,,ORF|Uncharacterized,24
C2_09010W_A,STB3,ORF|Uncharacterized,16
C2_09020W_A,CDC47,ORF|Uncharacterized,2
C2_09030W_A,,ORF|Uncharacterized,10
C2_09040W_A,,ORF|Uncharacterized,6
C2_09050C_A,,ORF|Uncharacterized,25
C2_09060C_A,ASN1,ORF|Uncharacterized,29
C2_09070C_A,,ORF|Uncharacterized,35
C2_09080C_A,FGR18,ORF|Verified,7
C2_09090C_A,,long_terminal_repeat,4
C2_09100C_A,,ORF|Uncharacterized,15
C2_09110C_A,,ORF|Uncharacterized,0
C2_09120C_A,,ORF|Dubious,0
C2_09130C_A,IFF6,ORF|Verified,74
C2_09140C_A,MET10,ORF|Uncharacterized,39
C2_09150W_A,MIT1,ORF|Verified,23
C2_09160W_A,,ORF|Uncharacterized,1
C2_09170W_A,SLP2,ORF|Uncharacterized,6
C2_09180W_A,,ORF|Uncharacterized,16
C2_09190C_A,,long_terminal_repeat,24
C2_09200W_A,tP(UGG)2,tRNA|Uncharacterized,2
C2_09210W_A,,ORF|Dubious,32
C2_09220W_A,DDR48,ORF|Verified,9
C2_09230C_A,KIS1,ORF|Verified,16
C2_09240C_A,,ORF|Uncharacterized,34
C2_09250W_A,,ORF|Uncharacterized,6
C2_09260C_A,GLO2,ORF|Uncharacterized,15
C2_09270C_A,SGT1,ORF|Verified,0
C2_09280C_A,,ORF|Uncharacterized,35
C2_09290W_A,,ORF|Uncharacterized,4
C2_09300W_A,MED18,ORF|Uncharacterized,1
C2_09310C_A,,ORF|Uncharacterized,2
C2_09320C_A,PES1,ORF|Verified,2
C2_09330C_A,,ORF|Uncharacterized,20
C2_09340W_A,,ORF|Uncharacterized,18
C2_09350W_A,TAZ1,ORF|Uncharacterized,46
C2_09360W_A,,ORF|Uncharacterized,34
C2_09370C_A,KAR3,ORF|Verified,3
C2_09380W_A,RRP15,ORF|Uncharacterized,0
C2_09390W_A,ABG1,ORF|Verified,9
C2_09400C_A,ERG24,ORF|Verified,1
C2_09410W_A,,ORF|Dubious,15
C2_09420W_A,,ORF|Uncharacterized,22
C2_09430W_A,RPL3,ORF|Verified,1
C2_09440W_A,,centromere,46
C2_09450W_A,,long_terminal_repeat,11
C2_09460C_A,,ORF|Uncharacterized,31
C2_09470C_A,PMS1,ORF|Uncharacterized,32
C2_09480W_A,,ORF|Uncharacterized,16
C2_09490W_A,PHO13,ORF|Uncharacterized,44
C2_09500W_A,,ORF|Uncharacterized,28
C2_09510C_A,,ORF|Uncharacterized,6
C2_09520C_A,CCT2,ORF|Uncharacterized,3
C2_09530W_A,EAP1,ORF|Verified,48
C2_09540W_A,,snoRNA|Uncharacterized,2
C2_09550C_A,,snoRNA|Uncharacterized,3
C2_09560C_A,,ORF|Uncharacterized,33
C2_09570C_A,,ORF|Uncharacterized,10
C2_09580W_A,AGE2,ORF|Uncharacterized,15
C2_09590C_A,,ORF|Uncharacterized,15
C2_09600C_A,,ORF|Uncharacterized,11
C2_09610W_A,,ORF|Uncharacterized,10
C2_09620W_A,,ORF|Uncharacterized,46
C2_09630C_A,,ORF|Uncharacterized,7
C2_09640W_A,PMI1,ORF|Verified,1
C2_09650W_A,,ORF|Uncharacterized,6
C2_09660W_A,,ORF|Uncharacterized,13
C2_09670C_A,,ORF|Uncharacterized,2
C2_09680W_A,,ORF|Uncharacterized,2
C2_09690C_A,,ORF|Uncharacterized,34
C2_09700W_A,YEA4,ORF|Uncharacterized,24
C2_09710C_A,,ORF|Uncharacterized,27
C2_09720W_A,SUP35,ORF|Verified,2
C2_09730C_A,IPK2,ORF|Uncharacterized,0
C2_09740W_A,SSO2,ORF|Verified,0
C2_09750W_A,LEU42,ORF|Uncharacterized,36
C2_09760W_A,,ORF|Uncharacterized,10
C2_09770C_A,INP51,ORF|Verified,35
C2_09780C_A,,ORF|Uncharacterized,9
C2_09790W_A,,ORF|Uncharacterized,6
C2_09800C_A,,ORF|Uncharacterized,25
C2_09810C_A,,ORF|Uncharacterized,9
C2_09820W_A,,ORF|Uncharacterized,19
C2_09830C_A,,ORF|Uncharacterized,4
C2_09840W_A,MTW1,ORF|Verified,3
C2_09850C_A,,ORF|Uncharacterized,21
C2_09860C_A,,ORF|Verified,14
C2_09870W_A,,ORF|Uncharacterized,12
C2_09880C_A,,ORF|Uncharacterized,25
C2_09890W_A,SMM1,ORF|Uncharacterized,10
C2_09900C_A,TIM23,ORF|Verified,1
C2_09910C_A,,ORF|Uncharacterized,0
C2_09920W_A,,ORF|Uncharacterized,3
C2_09930W_A,,ORF|Uncharacterized,12
C2_09940W_A,GCN4,ORF|Verified,8
C2_09950W_A,FCY21,ORF|Verified,19
C2_09960W_A,,ORF|Uncharacterized,10
C2_09970C_A,,ORF|Uncharacterized,12
C2_09980W_A,,ORF|Uncharacterized,28
C2_09990C_A,YOR1,ORF|Uncharacterized,51
C2_10000C_A,,ORF|Uncharacterized,17
C2_10010C_A,,ORF|Verified,7
C2_10020C_A,,ORF|Uncharacterized,14
C2_10030C_A,MP65,ORF|Verified,7
C2_10040W_A,,ORF|Dubious,9
C2_10050W_A,,ORF|Uncharacterized,43
C2_10060C_A,,ORF|Uncharacterized,2
C2_10070W_A,,ORF|Uncharacterized,26
C2_10080W_A,RAP1,ORF|Verified,10
C2_10090C_A,,ORF|Uncharacterized,1
C2_10100W_A,CWC22,ORF|Uncharacterized,1
C2_10110W_A,CYC1,ORF|Verified,2
C2_10120W_A,,ORF|Uncharacterized,5
C2_10130W_A,,ORF|Uncharacterized,67
C2_10140W_A,,ORF|Uncharacterized,21
C2_10150W_A,,ORF|Uncharacterized,25
C2_10160W_A,,ORF|Uncharacterized,14
C2_10170C_A,,ORF|Uncharacterized,9
C2_10180W_A,IFR1,ORF|Uncharacterized,14
C2_10190C_A,OCA1,ORF|Verified,5
C2_10200W_A,,ORF|Uncharacterized,0
C2_10210C_A,RAS1,ORF|Verified,0
C2_10220C_A,PHO23,ORF|Verified,17
C2_10230W_A,,ORF|Uncharacterized,9
C2_10240W_A,GPD1,ORF|Verified,20
C2_10250C_A,SET2,ORF|Uncharacterized,28
C2_10260C_A,CMK2,ORF|Verified,25
